Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x93a5,16060.675,1422.375479329067,6,7,7,3,"Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,14,9.79,8.0,_,57.82,36.87915523325171,18 Years and 0 Months,Yes,196.56507742408985,148.7455296599116,Low_spent_Small_value_payments,264.04245525359835,2025-01-01
CUS_0x93a7,7414.145,903.8454166666668,6,8,26,9,"Not Specified, Mortgage Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Auto Loan",60,21,22.83,10.0,Bad,2580.05,39.99844922094545,5 Years and 3 Months,Yes,51.41612990157821,93.07022279759072,Low_spent_Small_value_payments,235.89818896749776,2025-01-01
CUS_0x93f,7371.05,403.2541666666667,3,6,28,5,"Home Equity Loan, Auto Loan, Payday Loan, Not Specified, and Debt Consolidation Loan",28,16,14.63,11.0,Standard,1732.94,36.61837004455246,16 Years and 10 Months,Yes,28.2482858694598,37.12949833086016,Low_spent_Medium_value_payments,254.9476324663467,2025-01-01
CUS_0x9416,20479.75,1629.645833333333,6,6,28,7,"Mortgage Loan, Payday Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,25,16.7,11.0,_,2911.37,29.062233815291385,1 Years and 2 Months,Yes,91.05178658503132,161.95053858408448,Low_spent_Medium_value_payments,189.96225816421756,2025-01-01
CUS_0x949f,36165.18,2918.765,10,7,21,5,"Auto Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Not Specified",36,16,11.5,13.0,Bad,2359.64,36.4966124331964,7 Years and 4 Months,Yes,100.93943985815832,381.5846381825031,!@9#%8,99.35242195933864,2025-01-01
CUS_0x94ea,160664.8,13235.733333333332,3,5,7,1,Mortgage Loan,15,5,11.76,7.0,Good,244.08,30.235909995258748,21 Years and 6 Months,No,123.79017424262692,514.5870251286311,High_spent_Medium_value_payments,935.1961339620752,2025-01-01
CUS_0x9513,43268.79,3351.7325,0,1,10,3,"Not Specified, Student Loan, and Mortgage Loan",5,5_,4.34,5.0,Good,815.23,29.79221443589391,22 Years and 9 Months,No,60.25966412457921,111.46213712594015,!@9#%8,423.4514487494807,2025-01-01
CUS_0x95ca,83503.12,7052.593333333332,1,4,1,2,"Personal Loan, and Credit-Builder Loan",16,11,_,5.0,Good,796.88,37.56380564123419,27 Years and 11 Months,No,72.09743298546104,380.53219997829,High_spent_Small_value_payments,512.6297003695826,2025-01-01
CUS_0x9616,32967.94,2996.328333333333,8,4,18,1,Personal Loan,21,16,_,4.0,_,197.92,26.48211478607565,20 Years and 0 Months,Yes,24.834804466296465,76.14947405602406,Low_spent_Small_value_payments,351.438716627328,2025-01-01
CUS_0x961e,34199.94,2730.995000000001,4,7,19,2,"Student Loan, and Debt Consolidation Loan",10,20,4.35,5.0,_,1379.81,24.86641531178252,33 Years and 5 Months,Yes,50.40297721147381,166.63009776279156,Low_spent_Large_value_payments,326.06642502573465,2025-01-01
CUS_0x966b,32955.92,2890.3266666666664,6,6,8,2_,"Debt Consolidation Loan, and Auto Loan",29,9,14.35,1.0,Standard,315.72,33.81771834737288,18 Years and 11 Months,Yes,29.865025125226644,223.48144942212048,Low_spent_Large_value_payments,305.6861921193196,2025-01-01
CUS_0x976a,122069.01_,10115.4175,4,5,6,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Payday Loan",6,11,5.71,4.0,Good,883.42,32.93669910299305,31 Years and 2 Months,No,276.6254904405113,408.7107065626863,!@9#%8,576.2055529968026,2025-01-01
CUS_0x99cc,44046.21,3466.5175,7,7,21,7,"Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Student Loan",18,16,15.88,9.0,Bad,2709.07,36.773227614053695,13 Years and 2 Months,Yes,161.29223301075467,166.92967806557218,High_spent_Small_value_payments,278.429838923673,2025-01-01
CUS_0x9a14,35325.29,2764.774166666666,5,3,10,3,"Home Equity Loan, Student Loan, and Credit-Builder Loan",18,13,1.63,6.0,Standard,1037.07,36.97070646346502,30 Years and 9 Months,No,66.84292037769501,122.45924562947457,Low_spent_Large_value_payments,357.1752506594971,2025-01-01
CUS_0x9ab4,96650.64,8197.220000000001,3,7,12,-100,"Home Equity Loan, Auto Loan, Personal Loan, and Not Specified",24,16,2.18,2.0,Standard,1326.64,38.67116448026321,32 Years and 10 Months,No,223.1505598508292,127.95877216292924,High_spent_Large_value_payments,708.6126679862417,2025-01-01
CUS_0x9acb,47406.22,3726.518333333333,4,7,20,0,,11,13,1.37,1.0,_,890.19,28.499489807325745,30 Years and 5 Months,No,0.0,396.8836451322495,Low_spent_Small_value_payments,265.7681882010839,2025-01-01
CUS_0x9c24,12285.14_,991.7616666666668,7,4,9,3,"Credit-Builder Loan, Payday Loan, and Personal Loan",5,13,3.47,5.0,Standard,850.79,24.426723430895404,16 Years and 6 Months,No,19.850926695377023,66.73705046922214,Low_spent_Small_value_payments,302.5881895020675,2025-01-01
CUS_0x9d0d,15119.56_,1209.9633333333334,6,5,29,6,"Personal Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",29,20,21.63,11.0,Bad,3154.07,29.27630963950619,13 Years and 2 Months,Yes,58.21119196609352,90.40271614935943,Low_spent_Small_value_payments,262.3824252178804,2025-01-01
CUS_0x9d64,116114.76,9541.23,5,3,18,0,,6,10,9.96,7.0,Standard,37.71_,36.45815304646364,16 Years and 4 Months,Yes,0.0,1178.4403291288534,Low_spent_Small_value_payments,65.68267087114691,2025-01-01
CUS_0x9e45,16252.485,1514.37375,1,4,2,1_,Personal Loan,3,9,16.09,1.0,Good,1216.31,38.58019132047607,25 Years and 3 Months,NM,11.69835833250137,118.8491756887295,Low_spent_Small_value_payments,310.8898409787692,2025-01-01
CUS_0x9e4d,28823.03,2293.9191666666666,7,6,1,2,"Not Specified, and Auto Loan",9,10,9.22,5.0,Standard,51.26,30.81134094590511,33 Years and 3 Months,No,39.348372445218814,112.62802006507276,High_spent_Small_value_payments,337.4155241563751,2025-01-01
CUS_0x9ed5,66914.37,5331.197499999998,8,6,19,4_,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Credit-Builder Loan",9,18,4.72,8.0,Standard,181.41,40.38151749209164,18 Years and 8 Months,No,204.92230953991051,198.10099046542598,Low_spent_Large_value_payments,400.0964499946634,2025-01-01
CUS_0x9f08,10091.225,759.9354166666667,5,6,18,2,"Mortgage Loan, and Not Specified",22,16,4.21,4.0,Standard,855.24,27.286219205788623,21 Years and 6 Months,No,16.395341656109302,50.85376613719571,Low_spent_Small_value_payments,298.7444338733617,2025-01-01
CUS_0x9f20,29491.67,2178.6391666666664,5,3,3,1,Payday Loan,13,8,2.63,5.0,Good,862.64,37.69186825311348,30 Years and 8 Months,No,14.67432172052166,48.5441160809186,High_spent_Medium_value_payments,404.6454788652264,2025-01-01
CUS_0x9f67,29465.73,2659.4775,2,7,1,0,,1,2,10.01,4.0,Good,1171.28,28.845921426798142,22 Years and 10 Months,No,0.0,93.39899627058004,Low_spent_Large_value_payments,442.54875372942,2025-01-01
CUS_0x9f6c,38049.96,3132.83,7,8,28,8,"Auto Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Payday Loan, Home Equity Loan, and Auto Loan",40,20,2.07,10.0,Bad,3143.12_,39.00163082759164,6 Years and 0 Months,Yes,175.1553164754795,199.1536571327746,Low_spent_Small_value_payments,228.97402639174587,2025-01-01
CUS_0xa01,35455.23,2913.6025000000004,0,4,1,2,"Mortgage Loan, and Student Loan",14,8,4.78,4.0,Good,33.16,39.32325229098964,16 Years and 6 Months,No,46.579692044645576,184.5897974161526,!@9#%8,350.1907605392018,2025-01-01
CUS_0xa03e,8284.83,655.4025,6,7,30,7,"Mortgage Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",19,18,1.79,14.0,_,4715.24,38.50151623459322,14 Years and 3 Months,Yes,26.372385196865757,45.2369437838604,Low_spent_Small_value_payments,283.9309210192738,2025-01-01
CUS_0xa05,18949.07,1562.0891666666666,10,9,29,5,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, and Not Specified",52,18,16.57,8.0,Bad,4454.76,29.25938109844189,9 Years and 0 Months,Yes,55.67782990151591,80.07832907895627,High_spent_Small_value_payments,280.4527576861945,2025-01-01
CUS_0xa110,67151.6,5497.966666666667,5,4,11,7,"Payday Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",26,13,16.56,6.0,Standard,41.67,31.04852631810611,5 Years and 9 Months,Yes,369.9293787156488,__10000__,Low_spent_Small_value_payments,18.534416848878774,2025-01-01
CUS_0xa122,33906.16,2668.5133333333342,5,3,9,3,"Not Specified, Mortgage Loan, and Debt Consolidation Loan",20,9,4.17,0.0,Standard,625.99,35.81614672840797,28 Years and 10 Months,No,79.7861303174583,71.1993785452965,High_spent_Small_value_payments,375.8658244705786,2025-01-01
CUS_0xa1f6,33778.42,2998.8683333333333,3,4,12,4,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",5,11,10.06,9.0,Standard,739.51,30.467650227881663,21 Years and 4 Months,No,75.69956251820732,263.6500975251943,Low_spent_Small_value_payments,250.53717328993173,2025-01-01
CUS_0xa20f,21687.46,2003.2883333333327,1,1,12,4,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, and Home Equity Loan",1,8,6.39,7.0,Good,1370.17,24.4969888050256,21 Years and 9 Months,No,56.529937078023465,259.48434397879737,!@9#%8,174.3145522765125,2025-01-01
CUS_0xa234,132265.36,10823.060061674036,6,7,16,6_,"Payday Loan, Student Loan, Home Equity Loan, Student Loan, Payday Loan, and Mortgage Loan",29,17,15.65,11.0,Standard,636.46,40.33437305600974,5 Years and 11 Months,Yes,859.516628215444,134.9894693970333,High_spent_Large_value_payments,808.5585073801539,2025-01-01
CUS_0xa26b,99657.51,8164.7925,7,3,8,4,"Not Specified, Payday Loan, Home Equity Loan, and Mortgage Loan",17,17,19.24,4.0,Standard,113.12,35.290660979102896,27 Years and 0 Months,Yes,307.52638115870786,525.0699339920069,Low_spent_Medium_value_payments,263.8829348492852,2025-01-01
CUS_0xa283,68299.4,5074.935967458895,6,6,31,7,"Auto Loan, Auto Loan, Not Specified, Credit-Builder Loan, Payday Loan, Personal Loan, and Mortgage Loan",23,21,5.39,17.0,Bad,4913.68,28.6364271428634,7 Years and 0 Months,Yes,589.1941462212019,176.66603803576362,High_spent_Medium_value_payments,350.9821816174723,2025-01-01
CUS_0xa295,30346.35_,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,6,18.8,5.0,Standard,523.56,26.31347755979629,8 Years and 11 Months,Yes,96.72128021256924,29.045193182720087,High_spent_Medium_value_payments,389.4197766047106,2025-01-01
CUS_0xa2b0,30536.26,2697.688333333333,4,1,7,0,,5,9,0.2400000000000002,3.0,Good,457.32,31.01326903894539,32 Years and 3 Months,No,0.0,182.40735538670228,High_spent_Small_value_payments,347.361477946631,2025-01-01
CUS_0xa2c1,35094.85,2968.570833333333,0,3,6,2,"Auto Loan, and Auto Loan",3,3,8.41,1.0,Good,968.42,39.999941696801216,26 Years and 5 Months,No,37.44772466271996,158.07128194156937,High_spent_Small_value_payments,361.338076729044,2025-01-01
CUS_0xa2f7,20005.22,1683.101666666667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",22,20,18.33,13.0,Standard,1859.45,25.47481436002419,13 Years and 0 Months,Yes,59.51321413246297,176.44557305338955,Low_spent_Small_value_payments,222.35137948081416,2025-01-01
CUS_0xa2f9,101771.67,8245.9725,5,6,12,7,"Payday Loan, Credit-Builder Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Not Specified, and Payday Loan",18,7,16.25,11.0,Standard,1059.76,37.17493091822952,7 Years and 9 Months,Yes,378.5462036151307,132.67194884403258,High_spent_Medium_value_payments,563.3790975408367,2025-01-01
CUS_0xa3fa,24282.15,1875.5125,4,6,6,0_,,29,14,4.92,0.0,Good,923.75,30.594986842654123,32 Years and 8 Months,NM,0.0,93.19052463353829,Low_spent_Large_value_payments,364.36072536646174,2025-01-01
CUS_0xa407,34599.94,2942.328333333333,7,6,3,0,,22,8,3.45,1.0,Standard,942.59,33.12860878871383,27 Years and 2 Months,No,0.0,165.3975517489561,High_spent_Small_value_payments,388.8352815843773,2025-01-01
CUS_0xa40e,33749.34,2536.552441069381,9,9,21,7,"Auto Loan, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",37,25,1.13,11.0,Bad,2393.46,28.632998027442103,9 Years and 4 Months,Yes,235.6008295343427,111.45285851131693,High_spent_Medium_value_payments,260.98337088495896,2025-01-01
CUS_0xa420,36661.93,2915.160833333333,6,3,10,4,"Home Equity Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",13,20,1.16,1.0,Standard,314.26,28.31115429393225,29 Years and 10 Months,No,73.22127881920116,160.36368093750298,High_spent_Small_value_payments,317.93112357662926,2025-01-01
CUS_0xa46c,54876.2,4760.016666666666,3,4,8,5,"Payday Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Not Specified",15,14,11.01,7.0,Standard,310.47,30.0351267922237,14 Years and 10 Months,Yes,145.62424298240742,181.30300424592238,High_spent_Medium_value_payments,399.0744194383368,2025-01-01
CUS_0xa46e,131557.44,11144.12,4,6,6,1,Auto Loan,25,20,11.7,5.0,Standard,1031.15,46.23068290110786,31 Years and 10 Months,Yes,100.56510421267444,200.23611436590943,High_spent_Large_value_payments,1053.610781421416,2025-01-01
CUS_0xa47e,37024.7,3179.3916666666664,8,7,25,5,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",16,25,0.82,10.0,Bad,2258.3,32.53248129022668,9 Years and 11 Months,Yes,114.54238301690208,357.4658120941995,Low_spent_Small_value_payments,135.93097155556507,2025-01-01
CUS_0xa495,21206.82,1881.235,1,5,4,1,Credit-Builder Loan,5,10,4.5,4.0,Good,246.86,29.543936486041627,25 Years and 4 Months,No,14.431145907373397,51.84557373322402,High_spent_Medium_value_payments,371.8467803594026,2025-01-01
CUS_0xa4ee,7471.91,597.6591666666667,8,8,18,6,"Personal Loan, Payday Loan, Payday Loan, Home Equity Loan, Mortgage Loan, and Not Specified",29,17,18.95,8.0,Standard,1814.13,33.326484723486054,19 Years and 4 Months,Yes,18.694162128399395,__10000__,!@9#%8,283.8933868042348,2025-01-01
CUS_0xa57,51461.4,4305.45,3,4,16,7,"Auto Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",11,10,7.54,8.0,Standard,949.81,22.15994405724984,6 Years and 8 Months,Yes,298.89689948437626,417.64942587948474,Low_spent_Small_value_payments,3.998674636139072,2025-01-01
CUS_0xa5a4,135452.08,11212.673333333332,0,3,2,1,Not Specified,4,11,1.21,4.0,Good,257.19,42.099774144561394,20 Years and 11 Months,No,69.23716233825547,432.0669977905727,High_spent_Medium_value_payments,869.963173204505,2025-01-01
CUS_0xa5f4,65536.74,5359.395,5,2,6,4,"Student Loan, Credit-Builder Loan, Personal Loan, and Personal Loan",3,7,7.75,3.0,Good,69.84,31.839887383912767,16 Years and 9 Months,No,163.53577915754826,101.60924349257263,High_spent_Large_value_payments,510.7944773498792,2025-01-01
CUS_0xa614,18184.99_,1336.4158333333337,7,6,34,6,"Credit-Builder Loan, Not Specified, Student Loan, Student Loan, Mortgage Loan, and Student Loan",65,25,14.74,9.0,Bad,1494.99,38.89177238592382,15 Years and 8 Months,Yes,88.56159525651259,127.45949707880682,Low_spent_Medium_value_payments,197.620490998014,2025-01-01
CUS_0xa6bd,76092.27,6055.0225,4,6,12,6,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Not Specified",7,8,14.25,8.0,Standard,1266.19,30.61871858752568,5 Years and 11 Months,Yes,208.99678103164783,119.51552999591782,High_spent_Medium_value_payments,526.9899389724344,2025-01-01
CUS_0xa774,11924.59,1156.7158333333332,3,5,9,0,,12,13,18.46,3.0,_,347.93,25.04298962267985,29 Years and 10 Months,Yes,0.0,103.51651539473824,Low_spent_Small_value_payments,303.2455111259312,2025-01-01
CUS_0xa78b,35469.72,2833.81,3,4,10,0,,9,10_,2.38,5.0,Standard,1266.34,38.13207676875397,31 Years and 5 Months,No,0.0,186.6182200529809,Low_spent_Medium_value_payments,376.7627799470191,2025-01-01
CUS_0xa791,35970.54,2728.545,310,6,3,2,"Credit-Builder Loan, and Mortgage Loan",11,7,11.49,0.0,Good,1351.29,35.03686094243236,16 Years and 10 Months,No,29946.0,165.39431306782726,Low_spent_Large_value_payments,326.2723565055092,2025-01-01
CUS_0xa7cc,9602.285,897.1904166666667,6,6,11,-100,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Personal Loan",6,20,14.82,11.0,Standard,512.05,32.027645196179215,12 Years and 10 Months,Yes,37.40299004126523,82.8018331774487,Low_spent_Small_value_payments,259.5142184479527,2025-01-01
CUS_0xa8d7,79847.97,6831.9975,6,4,20,0,,11,17,14.57,2.0,_,1479.58,34.635276819137424,16 Years and 10 Months,Yes,0.0,207.5907109871657,Low_spent_Medium_value_payments,755.6090390128343,2025-01-01
CUS_0xa8e2,21903.85,1940.3208333333328,3,5,5,1,Credit-Builder Loan,26,19,10.96,1.0,Standard,1426.3,38.23450333703098,29 Years and 4 Months,Yes,13.273625504907208,90.33428392131952,Low_spent_Small_value_payments,380.42417390710665,2025-01-01
CUS_0xa955,129680.28,10643.69,8,3,5,2,"Mortgage Loan, and Credit-Builder Loan",27,15,16.65,6.0,Standard,240.27,35.752719763766535,20 Years and 7 Months,Yes,114.16560941353912,114.72445000065872,High_spent_Large_value_payments,1075.4789405858023,2025-01-01
CUS_0xa9a6,63536.98,5382.748333333334,4,5,12,2_,"Debt Consolidation Loan, and Auto Loan",29,16,14.78,9.0,Standard,89.62,37.45884227990204,31 Years and 4 Months,Yes,69.10085253082353,__10000__,High_spent_Medium_value_payments,529.4183765447266,2025-01-01
CUS_0xa9fc,66095.88,4922.349023087315,7,4,10,4,"Home Equity Loan, Payday Loan, Student Loan, and Student Loan",18,17,16.490000000000002,1572.0,_,1293.86,24.22690458029323,8 Years and 5 Months,Yes,822.9967543641145,574.3429977585849,Low_spent_Medium_value_payments,56.50022478998597,2025-01-01
CUS_0xaa29,17258.715,1691.22625,4,7,10,0,,0,12,11.09,1.0,Good,741.09,23.69676370195581,33 Years and 6 Months,No,0.0,140.08339032993374,Low_spent_Medium_value_payments,309.03923467006626,2025-01-01
CUS_0xaa35,67703.85,5492.9875,6,4,17,2,"Home Equity Loan, and Student Loan",29,16,8.03,5.0,Standard,1493.29,38.18900417604264,25 Years and 0 Months,No,79.79713620978782,285.60056132561795,Low_spent_Large_value_payments,453.90105246459433,2025-01-01
CUS_0xaa53,57847.1,4808.591666666666,1,4,5,1,Payday Loan,5,8,6.19,5.0,Good,958.73,29.08673264479532,23 Years and 8 Months,No,35141.0,518.893764823216,Low_spent_Small_value_payments,207.454950744026,2025-01-01
CUS_0xaad7,40602.72,3177.56,4,6,14,3,"Not Specified, Credit-Builder Loan, and Debt Consolidation Loan",11,14,8.08,7.0,Standard,1314.56,26.91873994383125,30 Years and 4 Months,No,96.20398492235977,278.95506417037046,!@9#%8,212.5969509072697,2025-01-01
CUS_0xab18,34378.87,3014.9058333333337,6,5,6,0,,5,21,8.7,10.0,Standard,1020.66,37.46040497705621,16 Years and 11 Months,Yes,0.0,228.9720290288769,Low_spent_Medium_value_payments,352.5185543044565,2025-01-01
CUS_0xab7b,7724.425,631.7020833333332,10,7,26,3,"Not Specified, Home Equity Loan, and Credit-Builder Loan",40,18,5.06,12.0,Bad,2048.13,28.58539024440903,15 Years and 7 Months,Yes,14.118876433277237,36.88574796255372,Low_spent_Medium_value_payments,292.1655839375024,2025-01-01
CUS_0xabcf,67857.8,5498.816666666668,8,10,32,3,"Mortgage Loan, Personal Loan, and Student Loan",30,17,13.71,9.0,Standard,1497.68,42.62867960138108,17 Years and 0 Months,Yes,116.05577633171237,41.92911826447033,High_spent_Large_value_payments,631.896772070484,2025-01-01
CUS_0xabe7,19695.09,1803.2575,8,6,19,2,"Auto Loan, and Not Specified",21,8,8.42,6.0,Standard,1450.6,39.52094293291231,14 Years and 9 Months,NM,23.04177845839856,50.909539381718766,High_spent_Medium_value_payments,356.37443215988264,2025-01-01
CUS_0xac15,8083.14,922.595,4,7,15,7,"Debt Consolidation Loan, Personal Loan, Payday Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",23,8,13.2,8.0,_,1964.82,38.18777623172589,18 Years and 0 Months,Yes,29.61662986115089,104.9961691657768,Low_spent_Small_value_payments,247.6467009730723,2025-01-01
CUS_0xac31,43531.45,3678.620833333333,0,3,9,2,"Auto Loan, and Home Equity Loan",2,9,5.94,0.0,_,376.17,33.875142139560424,19 Years and 6 Months,NM,53.721272837941925,145.01614310651325,High_spent_Medium_value_payments,419.12466738887815,2025-01-01
CUS_0xac83,50276.79,4410.7325,7,6,23,7,"Not Specified, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Payday Loan",49,20,15.12,11.0,Standard,2629.04,32.565867097096856,17 Years and 2 Months,Yes,198.73609271372848,160.86674722175889,High_spent_Medium_value_payments,331.47041006451263,2025-01-01
CUS_0xad44,125491.64,10517.636666666667,1,3,5,3,"Credit-Builder Loan, Debt Consolidation Loan, and Credit-Builder Loan",7,7,2.87,4.0,Good,587.63,34.88851199244815,18 Years and 6 Months,No,271.73668118956255,110.43297011584092,!@9#%8,909.5940153612632,2025-01-01
CUS_0xad53,64829.94,5571.495,5,6,19,2,"Student Loan, and Auto Loan",29,9_,4.71,5.0,Standard,169.28,41.973203248650606,21 Years and 3 Months,No,56.89300215832203,333.48089730776394,Low_spent_Small_value_payments,456.77560053391403,2025-01-01
CUS_0xade0,73106.92,6309.243333333333,1,2,4,1,Home Equity Loan,8,12,9.35,6.0,Good,900.37,37.966758541368215,31 Years and 6 Months,No,42.852111979837154,125.93975343504131,!@9#%8,702.1324679184547,2025-01-01
CUS_0xae8,16716.53,1519.0441666666666,10,8,16,8,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",33,16,18.51,8.0,Bad,4116.03,34.035034360315194,7 Years and 0 Months,Yes,79.66237407933005,104.57373467102329,!@9#%8,247.6683079163133,2025-01-01
CUS_0xaf8f,38073.2,3367.7666666666664,2,4,5,1,Payday Loan,14,3,1.05,2.0,Good,196.95,36.820603231632745,19 Years and 11 Months,No,28.55143269471144,__10000__,Low_spent_Large_value_payments,483.14003024272034,2025-01-01
CUS_0xafc4,19092.79,1781.065833333333,10,8,19,7,"Home Equity Loan, Student Loan, Personal Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Mortgage Loan",45,13,5.99,9.0,_,1445.08,22.182604220415048,11 Years and 0 Months,Yes,64.61680227844492,210.0735529778381,Low_spent_Small_value_payments,193.41622807705036,2025-01-01
CUS_0xafdf,121966.28,10161.856666666668,2,4,9,0,,6,9,7.51,5.0,Good,1467.6,37.73773493994107,28 Years and 2 Months,No,0.0,180.1309329651807,!@9#%8,1086.0547337014862,2025-01-01
CUS_0xb00e,14544.03,1314.0025,6,6,15,3,"Debt Consolidation Loan, Auto Loan, and Not Specified",27,9,8.58,4.0,Standard,2447.38,26.55776226653168,16 Years and 0 Months,Yes,27.40979088272661,140.2847931765858,Low_spent_Small_value_payments,253.7056659406876,2025-01-01
CUS_0xb0a5,15895.235,1268.6029166666667,4,7,16,4,"Student Loan, Mortgage Loan, Auto Loan, and Student Loan",17,14,8.92,5.0,Standard,237.72,32.11896856560185,26 Years and 9 Months,NM,35.88598876479092,50.89921345522029,Low_spent_Small_value_payments,330.0750894466555,2025-01-01
CUS_0xb11e,47686.05,3963.8375,7,3,19,7,"Not Specified, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",9,11,13.2,5.0,Standard,1176.39,31.01558203239395,15 Years and 2 Months,Yes,263.01920753167155,102.00690252335146,High_spent_Large_value_payments,271.357639944977,2025-01-01
CUS_0xb13c,14613.65_,1334.8041666666666,8,8,22,6,"Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",20,16,9.63,9.0,_,2882.07,36.94062492995321,2 Years and 4 Months,Yes,67.9758190597178,88.19734201536598,Low_spent_Small_value_payments,267.30725559158293,2025-01-01
CUS_0xb163,101029.59,8224.1325,3,5,9,3,"Auto Loan, Not Specified, and Not Specified",33,12,10.02,5.0,_,267.98,38.93676352073596,14 Years and 2 Months,Yes,192.89501267696167,146.80899122379284,High_spent_Large_value_payments,722.7092460992454,2025-01-01
CUS_0xb1aa,60243.46,5070.288333333333,6,5,16,3,"Personal Loan, Payday Loan, and Debt Consolidation Loan",5,11,0.61,8.0,Standard,854.02,37.319900282827135,22 Years and 4 Months,No,76.8203135363397,212.94578793384446,Low_spent_Medium_value_payments,497.2627318631492,2025-01-01
CUS_0xb2c,80302.47,6391.8725,5,5,20,0,,10,11,11.71,5.0,Standard,976.47,35.13812678563397,23 Years and 6 Months,Yes,0.0,142.9868363799161,High_spent_Medium_value_payments,746.2004136200841,2025-01-01
CUS_0xb387,73562.46,5888.205000000001,5,3,15,2,"Credit-Builder Loan, and Debt Consolidation Loan",3,16,16.6,4.0,Standard,217.92,29.114982622119843,28 Years and 4 Months,Yes,100.65025090968813,247.6760443572245,!@9#%8,490.4942047330875,2025-01-01
CUS_0xb3b4,85421.19,7079.4325,4,7,10,1,Auto Loan,29,13,7.06,0.0,Standard,1203.57,33.62920876996558,17 Years and 4 Months,Yes,38.05343998378457,485.4976636024874,Low_spent_Large_value_payments,454.3921464137281,2025-01-01
CUS_0xb3d7,16809.56_,1686.7966666666669,7,10,21,5,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Auto Loan",59,19,1.87,8.0,_,1790.93,31.65945953248884,6 Years and 4 Months,Yes,38.650760104411546,211.31308962219842,Low_spent_Small_value_payments,208.71581694005675,2025-01-01
CUS_0xb413,75454.2,6445.849999999999,5,1497,8,4_,"Credit-Builder Loan, Payday Loan, Auto Loan, and Payday Loan",6,9,9.51,5.0,Good,1384.43,30.958888383898763,32 Years and 6 Months,No,247.21880652916943,433.034750897078,Low_spent_Medium_value_payments,244.33144257375253,2025-01-01
CUS_0xb458,34613.16,3001.4300000000007,5,4,14,2,"Auto Loan, and Mortgage Loan",27,10,5.97,6.0,Standard,213.48,23.30172052338663,33 Years and 7 Months,Yes,33.50993646028796,151.6948750332811,Low_spent_Small_value_payments,404.93818850643095,2025-01-01
